"TOT_REG_CD(가맹점집계구코드)","SB_UPJONG_CD(내국인업종코드)","TS_YM(기준년월)","TS_YMD(일별)","PSN_CPR(개인법인구분)","SEX_CCD(성별)","AGE_GB(연령대별)","AMT_CORR(카드이용금액계)","USECT_CORR(카드이용건수)"
"1106088030002","SB056","201812","20181217","개인","F","30대",9999,9999.999
"1106088030002","SB056","201812","20181217","개인","F","40대",9999,9999.999
"1106088030002","SB056","201812","20181217","개인","F","70대이상",9999,9999.999
"1106088030002","SB056","201812","20181217","개인","M","30대",9999,9999.999
"1106088030002","SB056","201812","20181217","개인","M","50대",9999,9999.999
"1106088030002","SB056","201812","20181218","개인","M","20대",9999,9999.999
"1106088030002","SB056","201812","20181219","개인","F","30대",9999,9999.999
"1106088030002","SB056","201812","20181219","개인","F","50대",9999,9999.999
"1106088030002","SB056","201812","20181220","개인","F","50대",9999,9999.999
"1106088030002","SB056","201812","20181220","개인","M","20대",9999,9999.999
"1106088030002","SB056","201812","20181221","개인","F","40대",9999,9999.999
"1106088030002","SB056","201812","20181221","개인","M","30대",9999,9999.999
"1106088030002","SB056","201812","20181221","개인","M","60대",9999,9999.999
"1106088030002","SB056","201812","20181222","개인","F","40대",9999,9999.999
"1106088030002","SB056","201812","20181222","개인","F","50대",9999,9999.999
"1106088030002","SB056","201812","20181222","개인","M","60대",9999,9999.999
"1106088030002","SB056","201812","20181223","개인","F","40대",9999,9999.999
"1106088030002","SB056","201812","20181223","개인","F","60대",9999,9999.999
"1106088030002","SB056","201812","20181223","개인","M","50대",9999,9999.999
"1106088030002","SB056","201812","20181223","개인","M","70대이상",9999,9999.999
"1106088030002","SB056","201812","20181223","법인","","",9999,9999.999
"1106088030002","SB056","201812","20181225","개인","F","30대",9999,9999.999
"1106088030002","SB056","201812","20181225","개인","F","50대",9999,9999.999
"1106088030002","SB056","201812","20181225","개인","F","70대이상",9999,9999.999
"1106088030002","SB056","201812","20181226","개인","F","30대",9999,9999.999
"1106088030002","SB056","201812","20181226","개인","M","40대",9999,9999.999
"1106088030002","SB056","201812","20181226","법인","","",9999,9999.999
"1106088030002","SB056","201812","20181227","개인","M","40대",9999,9999.999
"1106088030002","SB056","201812","20181227","개인","M","60대",9999,9999.999
"1106088030002","SB056","201812","20181228","개인","F","40대",9999,9999.999
"1106088030002","SB056","201812","20181228","개인","F","50대",9999,9999.999
"1106088030002","SB056","201812","20181228","개인","F","60대",9999,9999.999
"1106088030002","SB056","201812","20181229","개인","F","40대",9999,9999.999
"1106088030002","SB056","201812","20181229","개인","F","50대",9999,9999.999
"1106088030002","SB056","201812","20181229","개인","F","60대",9999,9999.999
"1106088030002","SB056","201812","20181229","개인","M","50대",9999,9999.999
"1106088030002","SB056","201812","20181230","개인","F","20대",9999,9999.999
"1106088030002","SB056","201812","20181231","개인","F","40대",9999,9999.999
"1106088030002","SB056","201812","20181231","개인","F","60대",9999,9999.999
"1106088030002","SB056","201812","20181231","개인","M","40대",9999,9999.999
"1106088030002","SB056","201812","20181231","개인","M","50대",9999,9999.999
"1106088030002","SB058","201812","20181204","개인","M","40대",9999,9999.999
"1106088030002","SB058","201812","20181204","법인","","",9999,9999.999
"1106088030002","SB058","201812","20181207","개인","M","40대",9999,9999.999
"1106088030002","SB058","201812","20181210","법인","","",9999,9999.999
"1106088030002","SB058","201812","20181211","법인","","",9999,9999.999
"1106088030002","SB058","201812","20181217","개인","M","50대",9999,9999.999
"1106088030002","SB058","201812","20181219","개인","M","50대",9999,9999.999
"1106088030002","SB058","201812","20181219","법인","","",9999,9999.999
"1106088030002","SB058","201812","20181220","개인","M","40대",9999,9999.999
"1106088030002","SB058","201812","20181221","법인","","",9999,9999.999
"1106088030002","SB058","201812","20181227","개인","M","40대",9999,9999.999
"1106088030002","SB058","201812","20181228","법인","","",9999,9999.999
"1106088030002","SB058","201812","20181231","개인","M","20대",9999,9999.999
"1106088030002","SB058","201812","20181231","개인","M","40대",9999,9999.999
"1106088030002","SB060","201812","20181201","개인","M","30대",9999,9999.999
"1106088030002","SB060","201812","20181204","개인","M","40대",9999,9999.999
"1106088030002","SB060","201812","20181210","법인","","",9999,9999.999
"1106088030002","SB060","201812","20181211","개인","M","50대",9999,9999.999
"1106088030002","SB060","201812","20181211","법인","","",9999,9999.999
"1106088030002","SB060","201812","20181212","개인","M","30대",9999,9999.999
"1106088030002","SB060","201812","20181212","개인","M","50대",9999,9999.999
"1106088030002","SB060","201812","20181212","법인","","",9999,9999.999
"1106088030002","SB060","201812","20181213","개인","M","30대",9999,9999.999
"1106088030002","SB060","201812","20181214","개인","M","40대",9999,9999.999
"1106088030002","SB060","201812","20181221","법인","","",9999,9999.999
"1106088030002","SB060","201812","20181222","개인","M","50대",9999,9999.999
"1106088030002","SB060","201812","20181225","개인","F","40대",9999,9999.999
"1106088030002","SB060","201812","20181226","개인","F","50대",9999,9999.999
"1106088030002","SB060","201812","20181228","개인","F","30대",9999,9999.999
"1106088030002","SB060","201812","20181228","법인","","",9999,9999.999
"1106088030002","SB061","201812","20181207","개인","M","40대",9999,9999.999
"1106088030002","SB061","201812","20181211","개인","M","40대",9999,9999.999
"1106088030002","SB061","201812","20181214","개인","M","30대",9999,9999.999
"1106088030002","SB061","201812","20181214","개인","M","40대",9999,9999.999
"1106088030002","SB061","201812","20181214","법인","","",9999,9999.999
"1106088030002","SB061","201812","20181217","개인","M","20대",9999,9999.999
"1106088030002","SB061","201812","20181218","개인","M","40대",9999,9999.999
"1106088030002","SB061","201812","20181219","법인","","",9999,9999.999
"1106088030002","SB061","201812","20181221","개인","M","50대",9999,9999.999
"1106088030002","SB061","201812","20181224","개인","M","40대",9999,9999.999
"1106088030002","SB061","201812","20181226","개인","M","40대",9999,9999.999
"1106088030002","SB061","201812","20181227","개인","M","30대",9999,9999.999
"1106088030002","SB061","201812","20181227","개인","M","40대",9999,9999.999
"1106088030002","SB061","201812","20181227","개인","M","50대",9999,9999.999
"1111078060103","SB031","201812","20181217","법인","","",9999,9999.999
"1111078060103","SB031","201812","20181224","법인","","",9999,9999.999
"1122053010001","SB003","201812","20181201","개인","F","20대",9999,9999.999
"1122053010001","SB003","201812","20181201","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181201","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181201","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181202","개인","F","30대",9999,9999.999
"1122053010001","SB003","201812","20181202","개인","F","50대",9999,9999.999
"1122053010001","SB003","201812","20181202","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181202","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181203","개인","F","20대",9999,9999.999
"1122053010001","SB003","201812","20181203","개인","F","30대",9999,9999.999
"1122053010001","SB003","201812","20181203","개인","F","50대",9999,9999.999
"1122053010001","SB003","201812","20181203","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181203","개인","M","60대",9999,9999.999
"1122053010001","SB003","201812","20181204","개인","M","40대",9999,9999.999
"1122053010001","SB003","201812","20181205","개인","F","20대",9999,9999.999
"1122053010001","SB003","201812","20181205","개인","F","60대",9999,9999.999
"1122053010001","SB003","201812","20181205","개인","M","40대",9999,9999.999
"1122053010001","SB003","201812","20181205","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181206","개인","F","60대",9999,9999.999
"1122053010001","SB003","201812","20181206","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181206","개인","M","70대이상",9999,9999.999
"1122053010001","SB003","201812","20181207","개인","F","50대",9999,9999.999
"1122053010001","SB003","201812","20181207","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181207","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181208","개인","F","30대",9999,9999.999
"1122053010001","SB003","201812","20181208","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181208","개인","M","40대",9999,9999.999
"1122053010001","SB003","201812","20181208","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181209","개인","F","40대",9999,9999.999
"1122053010001","SB003","201812","20181209","개인","F","60대",9999,9999.999
"1122053010001","SB003","201812","20181209","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181209","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181209","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181210","개인","F","20대",9999,9999.999
"1122053010001","SB003","201812","20181210","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181210","법인","","",9999,9999.999
"1122053010001","SB003","201812","20181211","개인","F","30대",9999,9999.999
"1122053010001","SB003","201812","20181211","개인","F","50대",9999,9999.999
"1122053010001","SB003","201812","20181211","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181211","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181213","개인","F","50대",9999,9999.999
"1122053010001","SB003","201812","20181213","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181214","개인","F","40대",9999,9999.999
"1122053010001","SB003","201812","20181214","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181214","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181214","법인","","",9999,9999.999
"1122053010001","SB003","201812","20181215","개인","F","40대",9999,9999.999
"1122053010001","SB003","201812","20181215","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181215","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181216","개인","F","40대",9999,9999.999
"1122053010001","SB003","201812","20181216","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181216","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181216","개인","M","40대",9999,9999.999
"1122053010001","SB003","201812","20181216","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181217","개인","F","20대",9999,9999.999
"1122053010001","SB003","201812","20181217","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181217","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181217","개인","M","40대",9999,9999.999
"1122053010001","SB003","201812","20181217","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181218","개인","F","40대",9999,9999.999
"1122053010001","SB003","201812","20181218","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181219","개인","F","40대",9999,9999.999
"1122053010001","SB003","201812","20181219","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181219","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181219","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181220","개인","F","20대",9999,9999.999
"1122053010001","SB003","201812","20181220","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181221","법인","","",9999,9999.999
"1122053010001","SB003","201812","20181222","개인","F","60대",9999,9999.999
"1122053010001","SB003","201812","20181222","개인","M","10대",9999,9999.999
"1122053010001","SB003","201812","20181222","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181222","개인","M","40대",9999,9999.999
"1122053010001","SB003","201812","20181222","법인","","",9999,9999.999
"1122053010001","SB003","201812","20181223","개인","F","20대",9999,9999.999
"1122053010001","SB003","201812","20181223","개인","M","10대",9999,9999.999
"1122053010001","SB003","201812","20181223","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181223","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181224","개인","F","40대",9999,9999.999
"1122053010001","SB003","201812","20181224","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181224","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181224","개인","M","40대",9999,9999.999
"1122053010001","SB003","201812","20181224","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181225","개인","F","20대",9999,9999.999
"1122053010001","SB003","201812","20181225","개인","F","30대",9999,9999.999
"1122053010001","SB003","201812","20181225","개인","F","50대",9999,9999.999
"1122053010001","SB003","201812","20181225","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181225","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181225","법인","","",9999,9999.999
"1122053010001","SB003","201812","20181226","개인","F","50대",9999,9999.999
"1122053010001","SB003","201812","20181226","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181227","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181227","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181227","개인","M","60대",9999,9999.999
"1122053010001","SB003","201812","20181228","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181229","개인","F","20대",9999,9999.999
"1122053010001","SB003","201812","20181229","개인","F","30대",9999,9999.999
"1122053010001","SB003","201812","20181229","개인","F","50대",9999,9999.999
"1122053010001","SB003","201812","20181229","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181229","개인","M","30대",9999,9999.999
"1122053010001","SB003","201812","20181229","개인","M","40대",9999,9999.999
"1122053010001","SB003","201812","20181229","개인","M","50대",9999,9999.999
"1122053010001","SB003","201812","20181230","개인","F","50대",9999,9999.999
"1122053010001","SB003","201812","20181230","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181231","개인","F","20대",9999,9999.999
"1122053010001","SB003","201812","20181231","개인","M","20대",9999,9999.999
"1122053010001","SB003","201812","20181231","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181201","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181201","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181201","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181201","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181201","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181201","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181201","개인","M","60대",9999,9999.999
"1122053010001","SB006","201812","20181201","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181202","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181202","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181202","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181202","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181202","개인","F","70대이상",9999,9999.999
"1122053010001","SB006","201812","20181202","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181202","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181202","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181202","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181203","개인","F","10대",9999,9999.999
"1122053010001","SB006","201812","20181203","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181203","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181203","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181203","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181203","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181203","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181203","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181203","개인","M","60대",9999,9999.999
"1122053010001","SB006","201812","20181204","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181204","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181204","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181204","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181204","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181204","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181204","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181204","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181205","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181205","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181205","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181205","개인","F","60대",9999,9999.999
"1122053010001","SB006","201812","20181205","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181205","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181205","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181205","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181206","개인","F","10대",9999,9999.999
"1122053010001","SB006","201812","20181206","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181206","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181206","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181206","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181206","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181206","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181206","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181206","개인","M","60대",9999,9999.999
"1122053010001","SB006","201812","20181206","개인","M","70대이상",9999,9999.999
"1122053010001","SB006","201812","20181206","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181207","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181207","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181207","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181207","개인","M","10대",9999,9999.999
"1122053010001","SB006","201812","20181207","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181207","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181207","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181207","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181207","개인","M","60대",9999,9999.999
"1122053010001","SB006","201812","20181207","개인","M","70대이상",9999,9999.999
"1122053010001","SB006","201812","20181208","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181208","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181208","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181208","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181208","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181208","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181208","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181208","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181208","개인","M","60대",9999,9999.999
"1122053010001","SB006","201812","20181208","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181209","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181209","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181209","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181209","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181209","개인","F","60대",9999,9999.999
"1122053010001","SB006","201812","20181209","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181209","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181209","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181209","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181209","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181210","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181210","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181210","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181210","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181210","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181210","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181210","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181210","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181211","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181211","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181211","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181211","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181211","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181211","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181212","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181212","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181212","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181212","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181212","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181212","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181212","개인","M","60대",9999,9999.999
"1122053010001","SB006","201812","20181212","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181213","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181213","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181213","개인","F","60대",9999,9999.999
"1122053010001","SB006","201812","20181213","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181213","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181213","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181213","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181213","개인","M","60대",9999,9999.999
"1122053010001","SB006","201812","20181213","개인","M","70대이상",9999,9999.999
"1122053010001","SB006","201812","20181214","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181214","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181214","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181214","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181214","개인","F","70대이상",9999,9999.999
"1122053010001","SB006","201812","20181214","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181214","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181214","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181214","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181214","개인","M","60대",9999,9999.999
"1122053010001","SB006","201812","20181214","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181215","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181215","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181215","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181215","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181215","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181215","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181215","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181216","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181216","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181216","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181216","개인","M","10대",9999,9999.999
"1122053010001","SB006","201812","20181216","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181216","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181216","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181216","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181216","개인","M","60대",9999,9999.999
"1122053010001","SB006","201812","20181217","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181217","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181217","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181217","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181217","개인","M","10대",9999,9999.999
"1122053010001","SB006","201812","20181217","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181217","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181217","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181217","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181218","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181218","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181218","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181218","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181218","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181218","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181218","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181218","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181219","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181219","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181219","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181219","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181219","개인","F","60대",9999,9999.999
"1122053010001","SB006","201812","20181219","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181219","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181219","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181219","개인","M","60대",9999,9999.999
"1122053010001","SB006","201812","20181219","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181220","개인","F","10대",9999,9999.999
"1122053010001","SB006","201812","20181220","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181220","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181220","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181220","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181220","개인","M","10대",9999,9999.999
"1122053010001","SB006","201812","20181220","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181220","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181220","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181220","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181220","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181221","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181221","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181221","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181221","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181221","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181221","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181221","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181222","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181222","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181222","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181222","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181222","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181222","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181222","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181222","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181223","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181223","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181223","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181223","개인","F","50대",9999,9999.999
"1122053010001","SB006","201812","20181223","개인","F","60대",9999,9999.999
"1122053010001","SB006","201812","20181223","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181223","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181223","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181223","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181224","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181224","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181224","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181224","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181224","개인","M","30대",9999,9999.999
"1122053010001","SB006","201812","20181224","개인","M","40대",9999,9999.999
"1122053010001","SB006","201812","20181224","개인","M","50대",9999,9999.999
"1122053010001","SB006","201812","20181224","개인","M","60대",9999,9999.999
"1122053010001","SB006","201812","20181224","법인","","",9999,9999.999
"1122053010001","SB006","201812","20181225","개인","F","20대",9999,9999.999
"1122053010001","SB006","201812","20181225","개인","F","30대",9999,9999.999
"1122053010001","SB006","201812","20181225","개인","F","40대",9999,9999.999
"1122053010001","SB006","201812","20181225","개인","M","20대",9999,9999.999
"1122053010001","SB006","201812","20181225","개인","M","30대",9999,9999.999
